localidad,latitud,longitud,distancia_centro_km,latitud_centro,longitud_centro,estrellas,valoracion_clientes,n_valoraciones,Parking,Parking_gratis,Gimnasio,Restaurante,Piscina,Piscina_interior,Piscina_infinita,Aire,Calefaccion,Vistas,Terraza,Baño_privado,tamaño_habitacion,dias_restantes,precio,tipo_Hotel,mes_disponible
29,37.132549,-6.4896507,0.763,37.133797,-6.481183,3,8.3,31,True,True,False,False,False,False,False,True,True,True,True,True,40,136,120,False,9
29,37.132549,-6.4896507,0.763,37.133797,-6.481183,3,8.3,31,True,True,False,False,False,False,False,True,True,True,True,True,40,137,120,False,9
29,37.132549,-6.4896507,0.763,37.133797,-6.481183,3,8.3,31,True,True,False,False,False,False,False,True,True,True,True,True,40,138,120,False,9
29,37.132549,-6.4896507,0.763,37.133797,-6.481183,3,8.3,31,True,True,False,False,False,False,False,True,True,True,True,True,40,139,120,False,9
29,37.132549,-6.4896507,0.763,37.133797,-6.481183,3,8.3,31,True,True,False,False,False,False,False,True,True,True,True,True,40,140,120,False,10
29,37.132549,-6.4896507,0.763,37.133797,-6.481183,3,8.3,31,True,True,False,False,False,False,False,True,True,True,True,True,40,141,120,False,10
29,37.132549,-6.4896507,0.763,37.133797,-6.481183,3,8.3,31,True,True,False,False,False,False,False,True,True,True,True,True,40,142,120,False,10
29,37.132549,-6.4896507,0.763,37.133797,-6.481183,3,8.3,31,True,True,False,False,False,False,False,True,True,True,True,True,40,143,120,False,10
29,37.132549,-6.4896507,0.763,37.133797,-6.481183,3,8.3,31,True,True,False,False,False,False,False,True,True,True,True,True,40,144,120,False,10
29,37.132549,-6.4896507,0.763,37.133797,-6.481183,3,8.3,31,True,True,False,False,False,False,False,True,True,True,True,True,40,145,120,False,10
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,3,138,False,5
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,4,138,False,5
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,10,174,False,5
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,11,143,False,5
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,12,143,False,5
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,17,143,False,5
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,18,143,False,6
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,19,143,False,6
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,20,143,False,6
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,24,143,False,6
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,25,143,False,6
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,26,143,False,6
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,31,142,False,6
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,32,138,False,6
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,33,138,False,6
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,34,138,False,6
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,35,138,False,6
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,109,284,False,8
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,110,235,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,111,235,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,112,235,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,113,235,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,114,235,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,115,208,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,116,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,117,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,118,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,119,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,120,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,121,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,122,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,123,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,124,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,125,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,126,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,127,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,128,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,129,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,130,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,131,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,132,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,133,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,134,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,135,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,136,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,137,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,138,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,139,171,False,9
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,140,171,False,10
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,141,171,False,10
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,142,171,False,10
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,143,171,False,10
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,144,171,False,10
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,145,171,False,10
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,146,171,False,10
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,147,171,False,10
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,148,171,False,10
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,149,171,False,10
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,150,171,False,10
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,180,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,181,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,182,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,183,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,184,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,185,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,186,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,187,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,188,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,189,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,190,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,191,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,192,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,193,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,194,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,195,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,196,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,197,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,198,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,199,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,200,181,False,11
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,201,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,202,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,203,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,204,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,205,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,206,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,207,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,208,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,209,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,210,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,211,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,212,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,213,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,214,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,215,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,216,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,217,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,218,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,219,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,220,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,221,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,222,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,223,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,224,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,225,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,226,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,227,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,228,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,229,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,230,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,231,181,False,12
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,232,181,False,1
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,233,181,False,1
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,234,181,False,1
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,235,181,False,1
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,236,181,False,1
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,237,181,False,1
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,238,181,False,1
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,239,181,False,1
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,240,181,False,1
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,270,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,271,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,272,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,273,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,274,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,275,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,276,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,277,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,278,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,279,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,280,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,281,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,282,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,283,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,284,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,285,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,286,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,287,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,288,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,289,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,290,181,False,2
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,291,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,292,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,293,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,294,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,295,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,296,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,297,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,298,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,299,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,300,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,301,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,302,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,303,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,304,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,305,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,306,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,307,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,308,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,309,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,310,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,311,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,312,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,313,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,314,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,315,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,316,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,317,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,318,181,False,3
59,37.1290792748633,-6.80698657966652,4.755,37.14597,-6.8562646,4,10.0,2,False,False,False,False,False,False,False,True,True,True,True,True,115,319,181,False,3
